height,weight,label
123,70,fat
136,37,nomale
145,46,nomale
194,48,tine
187,51,tine
134,79,fat
180,37,tine
124,57,fat
164,46,tine
154,72,fat
177,60,nomale
131,71,fat
163,68,fat
161,80,fat
200,42,tine
178,66,nomale
130,74,fat
132,78,fat
125,37,nomale
155,70,fat
145,44,nomale
170,70,nomale
127,40,nomale
139,60,fat
128,58,fat
172,37,tine
141,44,nomale
150,47,nomale
153,75,fat
176,53,tine
171,65,nomale
180,71,nomale
181,44,tine
148,62,fat
151,69,fat
197,66,tine
127,71,fat
180,53,tine
197,43,tine
184,77,nomale
130,70,fat
166,54,nomale
198,52,tine
138,65,fat
128,42,fat
184,78,nomale
155,57,nomale
162,64,nomale
186,56,tine
200,53,tine
191,69,nomale
169,61,nomale
189,61,tine
196,49,tine
126,43,fat
129,66,fat
128,70,fat
155,47,nomale
171,45,tine
142,79,fat
172,76,fat
171,62,nomale
165,75,fat
137,53,fat
196,40,tine
149,62,fat
184,49,tine
135,71,fat
153,44,nomale
191,49,tine
146,64,fat
122,39,fat
156,48,nomale
184,77,nomale
169,36,tine
164,48,tine
177,39,tine
190,78,nomale
167,66,nomale
160,70,fat
194,47,tine
124,71,fat
135,45,nomale
188,38,tine
185,57,tine
171,68,nomale
148,43,nomale
172,38,tine
196,57,tine
185,69,nomale
145,80,fat
166,80,fat
176,51,tine
169,53,nomale
161,58,nomale
195,62,tine
182,64,nomale
198,75,nomale
128,51,fat
165,41,tine
132,41,nomale
155,44,tine
149,68,fat
138,35,tine
127,48,fat
148,41,nomale
136,74,fat
151,51,nomale
196,42,tine
160,49,nomale
176,52,tine
189,46,tine
176,37,tine
143,77,fat
186,53,tine
181,76,nomale
184,45,tine
179,76,nomale
134,75,fat
179,50,tine
170,67,nomale
159,46,tine
151,79,fat
171,73,nomale
150,50,nomale
125,66,fat
167,50,tine
185,42,tine
199,73,tine
159,41,tine
152,54,nomale
121,45,fat
137,69,fat
198,55,tine
200,50,tine
164,71,fat
196,57,tine
144,76,fat
134,40,nomale
147,74,fat
121,42,fat
143,78,fat
151,57,nomale
163,79,fat
132,37,nomale
122,75,fat
184,66,nomale
190,41,tine
162,54,nomale
154,77,fat
177,59,nomale
125,57,fat
175,73,nomale
185,47,tine
139,79,fat
156,48,nomale
166,47,tine
178,57,tine
178,47,tine
125,45,fat
198,36,tine
147,47,nomale
196,48,tine
163,45,tine
164,60,nomale
195,80,nomale
156,35,tine
184,48,tine
174,76,fat
134,79,fat
151,64,fat
134,78,fat
197,37,tine
138,67,fat
162,65,nomale
168,45,tine
185,77,nomale
155,45,nomale
154,48,nomale
173,67,nomale
153,56,nomale
163,39,tine
192,42,tine
156,47,nomale
174,56,tine
140,58,fat
195,78,nomale
169,39,tine
138,77,fat
123,42,fat
158,74,fat
135,43,nomale
180,73,nomale
155,41,tine
189,56,tine
138,70,fat
167,62,nomale
157,47,nomale
166,56,nomale
149,54,nomale
178,64,nomale
176,61,nomale
144,50,nomale
199,74,nomale
169,80,fat
182,42,tine
123,37,nomale
172,68,nomale
134,65,fat
158,47,nomale
121,45,fat
152,40,tine
126,45,fat
150,57,fat
187,38,tine
162,62,nomale
147,69,fat
126,48,fat
147,78,fat
182,38,tine
166,57,nomale
191,47,tine
135,74,fat
137,52,fat
130,52,fat
184,59,tine
183,45,tine
196,36,tine
187,60,tine
138,40,nomale
125,44,fat
161,42,tine
147,42,nomale
189,62,tine
160,75,fat
163,75,fat
189,69,nomale
151,64,fat
162,73,fat
132,65,fat
160,57,nomale
131,61,fat
158,59,nomale
156,56,nomale
171,37,tine
131,42,nomale
183,67,nomale
143,37,tine
149,52,nomale
124,52,fat
186,35,tine
185,68,nomale
167,77,fat
150,37,tine
200,54,tine
129,63,fat
166,72,fat
120,56,fat
168,66,nomale
168,75,fat
144,45,nomale
160,72,fat
178,49,tine
195,61,tine
192,68,tine
167,37,tine
124,61,fat
179,59,tine
178,67,nomale
129,59,fat
151,73,fat
155,74,fat
122,60,fat
167,80,fat
149,61,fat
199,66,tine
136,49,fat
187,79,nomale
164,61,nomale
196,66,tine
135,78,fat
199,66,tine
160,74,fat
137,44,nomale
137,55,fat
165,52,nomale
186,65,nomale
177,44,tine
122,67,fat
128,39,nomale
187,78,nomale
130,73,fat
188,67,nomale
158,50,nomale
159,46,tine
159,53,nomale
175,74,nomale
168,80,fat
182,70,nomale
198,35,tine
172,54,tine
197,35,tine
195,55,tine
120,56,fat
178,36,tine
160,73,fat
125,45,fat
134,36,nomale
159,44,tine
139,56,fat
188,38,tine
142,62,fat
171,37,tine
196,49,tine
135,44,nomale
138,56,fat
147,80,fat
143,66,fat
198,76,nomale
195,76,nomale
179,67,nomale
191,39,tine
152,36,tine
159,71,fat
196,56,tine
171,55,nomale
131,72,fat
185,61,tine
147,59,fat
170,53,tine
178,78,nomale
193,36,tine
125,79,fat
176,62,nomale
156,80,fat
185,60,tine
194,63,tine
173,57,nomale
164,62,nomale
123,46,fat
135,78,fat
198,49,tine
169,76,fat
148,55,fat
166,48,tine
159,75,fat
184,61,tine
120,44,fat
188,44,tine
193,74,nomale
183,60,tine
176,80,fat
198,71,tine
130,63,fat
166,41,tine
172,45,tine
134,45,fat
189,78,nomale
120,45,fat
141,74,fat
187,43,tine
131,40,nomale
174,74,nomale
153,78,fat
183,50,tine
160,59,nomale
148,58,fat
135,65,fat
180,45,tine
174,41,tine
144,44,nomale
187,47,tine
145,36,tine
186,50,tine
180,36,tine
120,53,fat
120,41,fat
139,52,fat
166,60,nomale
154,80,fat
151,67,fat
186,64,tine
125,38,nomale
131,54,fat
192,52,tine
199,64,tine
131,63,fat
170,40,tine
120,35,nomale
151,58,fat
176,52,tine
128,65,fat
166,42,tine
186,57,tine
137,66,fat
124,45,fat
163,53,nomale
196,46,tine
122,59,fat
192,39,tine
182,74,nomale
146,75,fat
141,35,tine
182,79,nomale
143,58,fat
160,75,fat
166,47,tine
151,47,nomale
148,62,fat
123,52,fat
148,67,fat
127,69,fat
151,47,nomale
184,46,tine
151,75,fat
192,35,tine
177,79,fat
148,54,nomale
167,72,fat
188,73,nomale
184,55,tine
149,49,nomale
122,41,fat
128,64,fat
178,49,tine
197,40,tine
172,62,nomale
161,80,fat
152,70,fat
171,50,tine
125,64,fat
162,63,nomale
189,39,tine
199,55,tine
149,48,nomale
159,77,fat
193,53,tine
199,72,tine
195,61,tine
178,70,nomale
155,55,nomale
152,39,tine
167,49,tine
152,37,tine
172,72,nomale
167,68,nomale
174,57,nomale
137,39,nomale
179,73,nomale
147,63,fat
136,72,fat
169,78,fat
189,61,tine
196,49,tine
151,78,fat
178,71,nomale
124,56,fat
170,67,nomale
122,55,fat
179,36,tine
174,50,tine
147,53,nomale
140,43,nomale
155,74,fat
191,45,tine
192,67,tine
184,42,tine
160,74,fat
183,72,nomale
189,35,tine
176,76,nomale
175,56,tine
171,59,nomale
161,35,tine
182,44,tine
123,35,nomale
157,46,nomale
171,77,fat
141,54,fat
156,69,fat
136,38,nomale
199,38,tine
185,58,tine
152,63,fat
164,56,nomale
128,46,fat
179,68,nomale
136,46,nomale
121,67,fat
151,75,fat
134,44,nomale
137,67,fat
135,63,fat
180,44,tine
145,42,nomale
195,69,tine
185,47,tine
124,49,fat
175,51,tine
131,35,nomale
159,56,nomale
122,77,fat
156,41,tine
164,79,fat
162,48,tine
189,63,tine
191,57,tine
172,56,nomale
192,49,tine
158,51,nomale
132,67,fat
135,73,fat
163,59,nomale
126,50,fat
148,42,nomale
125,49,fat
198,54,tine
178,72,nomale
172,68,nomale
190,77,nomale
174,70,nomale
153,47,nomale
182,76,nomale
191,65,tine
166,77,fat
167,59,nomale
190,57,tine
194,40,tine
194,62,tine
173,58,nomale
128,80,fat
199,73,tine
140,38,nomale
132,39,nomale
158,41,tine
169,37,tine
182,52,tine
141,45,nomale
150,66,fat
175,37,tine
124,52,fat
165,57,nomale
173,58,nomale
180,55,tine
139,44,nomale
130,75,fat
180,63,nomale
132,56,fat
174,60,nomale
128,49,fat
165,70,fat
150,50,nomale
172,36,tine
183,46,tine
144,47,nomale
127,45,fat
164,61,nomale
148,50,nomale
189,76,nomale
130,43,fat
160,76,fat
127,64,fat
170,66,nomale
156,69,fat
135,56,fat
152,45,nomale
156,52,nomale
137,60,fat
188,75,nomale
147,51,nomale
179,43,tine
187,44,tine
146,58,fat
132,71,fat
168,72,fat
158,42,tine
193,72,nomale
185,68,nomale
128,62,fat
143,57,fat
175,60,nomale
159,36,tine
134,75,fat
190,47,tine
186,35,tine
143,71,fat
140,79,fat
154,71,fat
137,48,fat
147,52,nomale
152,74,fat
150,79,fat
200,56,tine
187,64,tine
191,45,tine
162,76,fat
176,51,tine
165,65,nomale
145,59,fat
169,49,tine
163,44,tine
155,80,fat
168,48,tine
149,65,fat
197,39,tine
169,70,nomale
188,58,tine
173,80,fat
190,39,tine
127,55,fat
139,73,fat
195,48,tine
170,62,nomale
125,60,fat
199,54,tine
124,63,fat
198,50,tine
152,59,fat
164,56,nomale
153,77,fat
156,70,fat
151,69,fat
147,76,fat
124,71,fat
146,51,nomale
200,53,tine
156,50,nomale
137,41,nomale
195,40,tine
178,80,fat
189,39,tine
183,64,nomale
197,72,nomale
168,48,tine
176,64,nomale
164,79,fat
144,59,fat
160,75,fat
153,51,nomale
192,38,tine
154,44,nomale
127,38,nomale
178,59,nomale
197,80,nomale
163,74,fat
184,43,tine
200,67,tine
186,49,tine
198,52,tine
147,75,fat
178,48,tine
177,63,nomale
197,60,tine
133,59,fat
141,35,tine
186,71,nomale
167,42,tine
153,75,fat
124,71,fat
173,75,fat
171,60,nomale
176,74,nomale
186,71,nomale
186,47,tine
121,41,fat
143,62,fat
175,74,nomale
128,58,fat
152,39,tine
168,35,tine
122,61,fat
196,78,nomale
126,38,nomale
166,67,nomale
145,38,tine
186,68,nomale
166,66,nomale
197,62,tine
155,73,fat
191,51,tine
168,69,nomale
140,41,nomale
128,63,fat
150,68,fat
161,37,tine
149,36,tine
162,75,fat
122,50,fat
171,64,nomale
173,48,tine
124,41,fat
126,53,fat
188,71,nomale
138,54,fat
190,38,tine
154,52,nomale
169,42,tine
183,60,tine
127,56,fat
139,50,fat
169,51,tine
166,67,nomale
158,57,nomale
160,55,nomale
130,40,nomale
161,68,fat
177,35,tine
150,36,tine
152,39,tine
200,57,tine
132,46,fat
189,73,nomale
125,60,fat
149,71,fat
176,60,nomale
143,53,fat
189,80,nomale
194,51,tine
134,37,nomale
180,58,tine
179,37,tine
128,74,fat
157,78,fat
124,74,fat
172,55,nomale
120,62,fat
153,54,nomale
180,46,tine
177,76,nomale
195,44,tine
168,71,fat
190,50,tine
161,71,fat
143,80,fat
121,46,fat
169,53,nomale
157,53,nomale
139,45,nomale
150,48,nomale
143,76,fat
146,56,fat
193,35,tine
197,67,tine
200,63,tine
151,51,nomale
122,48,fat
187,78,nomale
145,79,fat
155,67,fat
161,42,tine
149,52,nomale
186,55,tine
197,53,tine
194,39,tine
171,80,fat
153,47,nomale
157,73,fat
161,72,fat
143,40,nomale
179,58,tine
126,49,fat
183,54,tine
121,49,fat
168,45,tine
187,50,tine
169,61,nomale
162,73,fat
132,49,fat
163,38,tine
182,61,tine
162,40,tine
141,35,tine
156,46,nomale
120,46,fat
167,65,nomale
143,76,fat
200,52,tine
120,76,fat
188,54,tine
195,38,tine
143,58,fat
184,63,nomale
159,72,fat
160,37,tine
132,36,nomale
151,49,nomale
151,74,fat
146,65,fat
132,76,fat
182,73,nomale
165,66,nomale
150,58,fat
190,45,tine
200,63,tine
183,59,tine
125,39,nomale
167,77,fat
140,54,fat
160,73,fat
136,79,fat
163,53,nomale
137,70,fat
198,71,tine
197,78,nomale
190,43,tine
161,53,nomale
159,70,fat
180,63,nomale
177,56,tine
161,53,nomale
167,77,fat
121,52,fat
124,38,nomale
137,40,nomale
122,43,fat
146,57,fat
123,61,fat
124,50,fat
147,75,fat
120,49,fat
135,36,nomale
173,66,nomale
195,58,tine
135,40,nomale
126,45,fat
165,39,tine
133,35,nomale
194,73,nomale
132,56,fat
140,60,fat
135,40,nomale
160,44,tine
127,43,fat
149,59,fat
122,43,fat
193,44,tine
125,55,fat
188,56,tine
130,37,nomale
197,62,tine
151,71,fat
143,47,nomale
163,78,fat
197,41,tine
157,54,nomale
154,59,nomale
198,54,tine
174,80,fat
157,56,nomale
162,60,nomale
178,60,nomale
194,79,nomale
138,65,fat
191,66,tine
156,77,fat
193,47,tine
140,79,fat
135,54,fat
186,79,nomale
154,45,nomale
189,58,tine
139,75,fat
128,39,nomale
126,42,fat
194,65,tine
140,63,fat
149,45,nomale
139,70,fat
139,36,nomale
157,58,nomale
184,69,nomale
177,50,tine
153,53,nomale
124,57,fat
135,77,fat
134,56,fat
128,53,fat
145,72,fat
130,36,nomale
149,45,nomale
123,57,fat
155,70,fat
194,50,tine
186,43,tine
135,38,nomale
143,54,fat
178,38,tine
166,40,tine
126,65,fat
122,45,fat
125,46,fat
133,78,fat
160,62,nomale
125,54,fat
165,62,nomale
187,37,tine
156,69,fat
180,53,tine
150,35,tine
146,80,fat
132,54,fat
186,69,nomale
148,58,fat
163,42,tine
153,78,fat
159,71,fat
137,55,fat
188,47,tine
186,67,nomale
130,56,fat
179,62,nomale
131,69,fat
125,72,fat
198,76,nomale
145,35,tine
194,55,tine
191,59,tine
169,53,nomale
194,41,tine
183,78,nomale
127,60,fat
140,35,tine
177,75,nomale
175,69,nomale
137,65,fat
172,62,nomale
180,53,tine
186,72,nomale
135,49,fat
194,35,tine
198,54,tine
178,76,nomale
186,42,tine
160,64,nomale
167,80,fat
130,56,fat
192,60,tine
200,41,tine
132,64,fat
142,72,fat
158,69,fat
163,55,nomale
190,65,tine
131,54,fat
126,80,fat
142,68,fat
160,69,fat
185,74,nomale
163,56,nomale
120,61,fat
189,47,tine
168,78,fat
169,59,nomale
130,43,fat
161,62,nomale
142,60,fat
168,66,nomale
175,76,nomale
172,42,tine
185,48,tine
122,52,fat
140,60,fat
170,61,nomale
161,69,fat
127,67,fat
164,79,fat
122,60,fat
155,69,fat
150,68,fat
169,41,tine
154,42,tine
136,69,fat
140,80,fat
131,75,fat
163,71,fat
172,44,tine
132,63,fat
140,43,nomale
183,36,tine
190,58,tine
171,65,nomale
137,79,fat
146,44,nomale
172,44,tine
139,57,fat
136,52,fat
140,36,tine
193,56,tine
154,38,tine
193,50,tine
161,55,nomale
133,52,fat
154,75,fat
173,44,tine
144,37,tine
164,64,nomale
189,53,tine
123,55,fat
137,67,fat
133,64,fat
133,41,nomale
174,35,tine
153,62,fat
199,44,tine
140,40,nomale
174,50,tine
172,43,tine
146,48,nomale
189,44,tine
171,61,nomale
170,36,tine
133,41,nomale
130,67,fat
169,64,nomale
150,47,nomale
122,59,fat
156,36,tine
133,58,fat
191,38,tine
176,54,tine
146,45,nomale
177,52,tine
177,46,tine
184,62,tine
125,66,fat
173,68,nomale
140,53,fat
180,50,tine
198,52,tine
162,67,fat
167,58,nomale
138,61,fat
157,50,nomale
156,55,nomale
128,44,fat
155,51,nomale
169,43,tine
164,44,tine
153,49,nomale
161,73,fat
195,51,tine
193,52,tine
188,53,tine
183,53,tine
180,36,tine
151,53,nomale
142,56,fat
189,35,tine
195,64,tine
139,49,fat
125,39,nomale
174,64,nomale
191,62,tine
134,47,fat
160,46,tine
152,56,nomale
165,67,nomale
163,49,tine
135,63,fat
195,80,nomale
163,67,fat
131,66,fat
163,69,fat
130,76,fat
145,63,fat
156,72,fat
150,72,fat
194,79,nomale
149,72,fat
147,56,fat
127,59,fat
155,64,fat
181,40,tine
161,55,nomale
129,43,fat
146,56,fat
147,58,fat
191,51,tine
198,36,tine
143,38,nomale
179,73,nomale
157,77,fat
187,69,nomale
191,51,tine
147,76,fat
181,80,nomale
172,58,nomale
191,45,tine
170,73,fat
200,78,nomale
147,64,fat
161,64,nomale
148,66,fat
188,80,nomale
149,75,fat
178,45,tine
160,75,fat
157,69,fat
153,40,tine
169,36,tine
128,45,fat
198,70,tine
163,73,fat
130,51,fat
126,46,fat
187,68,nomale
131,69,fat
126,77,fat
153,46,nomale
141,43,nomale
138,74,fat
155,70,fat
167,80,fat
194,67,tine
174,63,nomale
187,36,tine
155,64,fat
177,38,tine
155,50,nomale
122,60,fat
193,75,nomale
132,51,fat
132,49,fat
151,62,fat
141,80,fat
121,46,fat
195,38,tine
146,40,nomale
165,68,nomale
200,41,tine
159,73,fat
190,69,nomale
171,58,nomale
160,37,tine
156,77,fat
151,72,fat
186,37,tine
159,80,fat
139,67,fat
176,54,tine
169,70,nomale
129,68,fat
121,42,fat
148,41,nomale
187,43,tine
193,51,tine
157,45,tine
132,48,fat
190,48,tine
136,45,nomale
151,70,fat
148,50,nomale
172,54,tine
157,40,tine
153,56,nomale
183,70,nomale
172,69,nomale
147,73,fat
139,53,fat
142,55,fat
141,42,nomale
170,79,fat
157,62,fat
160,76,fat
131,56,fat
140,79,fat
163,46,tine
135,38,nomale
194,60,tine
130,50,fat
139,78,fat
177,57,tine
168,52,tine
137,53,fat
161,68,fat
153,71,fat
142,51,fat
148,69,fat
185,68,nomale
197,51,tine
150,64,fat
169,44,tine
159,49,nomale
191,76,nomale
134,64,fat
159,72,fat
150,76,fat
159,78,fat
183,68,nomale
125,42,fat
147,59,fat
195,51,tine
191,70,nomale
197,66,tine
169,64,nomale
139,38,nomale
143,45,nomale
161,74,fat
157,77,fat
135,42,nomale
162,73,fat
177,51,tine
197,53,tine
137,68,fat
149,48,nomale
143,71,fat
132,57,fat
200,59,tine
120,56,fat
150,75,fat
175,36,tine
157,46,nomale
146,58,fat
141,44,nomale
145,66,fat
184,79,nomale
178,57,tine
195,37,tine
145,43,nomale
142,35,tine
170,52,tine
133,45,fat
188,38,tine
129,72,fat
145,40,nomale
154,74,fat
161,53,nomale
173,58,nomale
161,40,tine
191,62,tine
121,63,fat
127,59,fat
174,55,tine
181,69,nomale
195,80,nomale
180,67,nomale
198,42,tine
152,66,fat
199,44,tine
181,67,nomale
151,67,fat
196,47,tine
183,55,tine
121,46,fat
125,69,fat
122,53,fat
166,47,tine
130,38,nomale
139,63,fat
172,77,fat
126,36,nomale
169,49,tine
179,79,nomale
179,55,tine
189,63,tine
130,76,fat
173,49,tine
126,56,fat
196,77,nomale
152,55,nomale
168,77,fat
190,42,tine
187,35,tine
189,60,tine
199,59,tine
196,41,tine
124,69,fat
165,66,nomale
187,55,tine
161,51,nomale
163,59,nomale
156,57,nomale
131,35,nomale
152,53,nomale
194,76,nomale
181,51,tine
169,75,fat
121,38,fat
183,43,tine
167,57,nomale
148,61,fat
164,45,tine
147,54,nomale
164,52,nomale
196,46,tine
124,35,nomale
141,35,tine
155,49,nomale
194,79,nomale
185,70,nomale
129,75,fat
195,58,tine
122,41,fat
124,70,fat
138,61,fat
157,73,fat
138,61,fat
173,54,tine
161,69,fat
167,61,nomale
185,43,tine
192,80,nomale
136,67,fat
145,60,fat
165,52,nomale
185,53,tine
120,74,fat
147,42,nomale
170,80,fat
120,54,fat
136,77,fat
185,55,tine
188,67,nomale
153,40,tine
161,69,fat
137,45,nomale
148,66,fat
133,78,fat
167,44,tine
154,79,fat
200,49,tine
186,71,nomale
179,79,nomale
160,44,tine
141,47,nomale
196,43,tine
154,53,nomale
137,64,fat
136,47,fat
181,75,nomale
137,39,nomale
193,52,tine
139,54,fat
187,58,tine
173,51,tine
168,44,tine
188,50,tine
192,39,tine
153,41,tine
191,65,tine
122,35,nomale
134,67,fat
197,70,tine
155,41,tine
146,40,nomale
145,42,nomale
163,54,nomale
149,57,fat
164,53,nomale
193,49,tine
140,66,fat
178,55,tine
141,72,fat
120,55,fat
192,69,nomale
149,75,fat
131,53,fat
194,57,tine
141,68,fat
149,76,fat
145,60,fat
193,42,tine
178,61,nomale
195,38,tine
121,69,fat
138,59,fat
189,56,tine
166,51,nomale
163,51,nomale
165,64,nomale
138,45,nomale
170,49,tine
192,67,tine
197,41,tine
156,73,fat
140,42,nomale
192,43,tine
165,52,nomale
121,80,fat
128,66,fat
167,55,nomale
139,44,nomale
189,38,tine
170,48,tine
124,77,fat
167,73,fat
188,44,tine
191,80,nomale
166,43,tine
123,63,fat
193,41,tine
141,54,fat
148,72,fat
166,69,fat
143,39,nomale
121,50,fat
132,36,nomale
200,79,nomale
200,73,tine
200,46,tine
191,49,tine
189,57,tine
135,69,fat
150,43,nomale
134,46,fat
153,49,nomale
181,41,tine
122,39,fat
177,41,tine
190,57,tine
167,57,nomale
134,48,fat
156,50,nomale
186,72,nomale
126,78,fat
150,73,fat
142,68,fat
183,36,tine
129,75,fat
163,72,fat
125,75,fat
123,75,fat
158,40,tine
161,53,nomale
135,42,nomale
130,40,nomale
142,70,fat
198,68,tine
144,50,nomale
130,50,fat
197,55,tine
167,65,nomale
177,67,nomale
133,79,fat
172,75,fat
158,79,fat
158,60,nomale
189,62,tine
136,50,fat
193,40,tine
129,61,fat
198,49,tine
146,74,fat
194,45,tine
171,58,nomale
168,56,nomale
120,56,fat
139,78,fat
176,79,fat
188,75,nomale
169,39,tine
138,61,fat
186,60,tine
195,66,tine
125,53,fat
159,74,fat
146,69,fat
177,53,tine
199,35,tine
191,64,tine
134,66,fat
132,61,fat
177,45,tine
186,35,tine
135,67,fat
196,62,tine
143,76,fat
195,39,tine
198,53,tine
158,79,fat
132,70,fat
156,76,fat
128,64,fat
120,37,fat
131,35,nomale
156,47,nomale
124,69,fat
154,43,tine
178,44,tine
121,56,fat
186,65,nomale
192,61,tine
172,58,nomale
185,63,tine
122,39,fat
176,78,fat
182,45,tine
161,63,nomale
166,37,tine
